smiles,compound_name
CC(=O)c1c(O)c(C)c([O-])c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C.[Na+],Compound_5039
CNC(CC1=CN=C2C=CC=CC12)C(=O)O,Compound_5040
Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl,Compound_5041
S=C(Nc1ccccn1)c1ccccn1,Compound_5042
COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC,Compound_5043
O=C(NCCN1CCCC1)c1cc(-c2ccc(CN3CCOCC3)cc2)nc2ccc(F)cc12,Compound_5044
CCCCCCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1,Compound_5045
CC(C)(C)[S@SP3](=O)(=O)c1cc2c(Nc3ccc4scnc4c3)ncnc2cc1OCCO,Compound_5046
O=C(Nc1ccc(F)c(C(F)(F)F)c1)Nc1nnc(-c2ccncc2)s1,Compound_5047
O=C(OC(C(F)(F)F)C(F)(F)F)N1CCN(Cc2ccc(C(F)(F)F)cc2N2CCCC2)CC1,Compound_5048
NC(=O)c1ccccn1,Compound_5049
Fc1cccc(-n2cnc3c(NCc4nc5c(F)c(F)ccc5[nH]4)nc(N4CCOCC4)nc32)c1,Compound_5050
CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1.Cl,Compound_5051
O=C(O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccc(Cl)cc3)nc2)C1=O,Compound_5052
Cn1cc(-c2cnc3cnn([S@SP3](=O)(=O)c4cnc5ccc(-c6cnn(C)c6)cn45)c3c2)cn1,Compound_5053
CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,Compound_5054
COc1cc(OC)nc(OC(C(=O)O)C(OC)(c2ccccc2)c2ccccc2)n1,Compound_5055
Fc1ccc(C2=NC(c3ccc4ccccc4c3F)=NC2c2ccncc2)cc1,Compound_5056
Cc1cccc(COc2ccccc2CN(CCC(N)C(=O)O)Cc2ccccc2OCc2cccc(C)c2)c1,Compound_5057
CCc1c(C2=CC=C3N=NC=C3C2)cnc(N)c1-c1ccc(O)cc1,Compound_5058
CC1CCC(C(C)C)C(OC(=O)Cn2c(-c3cccc(C(F)(F)F)c3)[n+](C)c3ccccc32)C1.[I-],Compound_5059
CNc1nc(-c2cc(C(=O)N3CCN(Cc4ccc(Cl)cc4)CC3)c(Cl)cn2)cs1,Compound_5060
CCOC(=O)c1cnc(C#Cc2ccc3c(c2)C(C)(C)CCS3=O)nc1,Compound_5061
CC(=O)Nc1ccccc1C1=CC=CC2=c3ccccc3=NC12,Compound_5062
CNCc1ccccc1-c1csc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,Compound_5063
COCCOc1cc(F)c2c(Nc3ccc(NC(=O)Cn4cc(C(C)C)nn4)cc3)ncnc2c1,Compound_5064
Cc1nc2c(=O)n(C)c(=O)nc-2n(C)n1,Compound_5065
CCOC(=O)C1CSC(Cc2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2)N1,Compound_5066
C/C(=N\NC(=O)c1ccc(C)c(Br)c1)c1ccc(O)cc1O,Compound_5067
O=C(Nc1ccc2[nH]c(=O)oc2c1)C(=O)N1CCC(Cc2ccc(F)cc2)CC1,Compound_5068
CN(C)c1cccc(F)c1C(=O)NC(=O)Nc1ccc(Cl)cc1,Compound_5069
COc1ccccc1-c1n/c(=N/c2ccccc2)sn1-c1ccccc1OC,Compound_5070
O=C(O)CCc1cc(C(=O)c2ccc(OC3CCCC3)cc2O)ccc1OCc1ccc2c(=O)[nH]oc2c1,Compound_5071
NC(=O)c1ccccc1,Compound_5072
CC(CCC(=O)NCC[S@SP3](=O)(=O)[O-])C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C.[Na+],Compound_5073
CC(CCOc1cccc(CC(=O)O)c1)N(Cc1cccc(C(F)(F)F)c1Cl)CC(c1ccccc1)c1ccccc1.Cl,Compound_5074
CC(Nc1nc(N2CCNCC2)nc2ccccc12)c1ccccc1,Compound_5075
CCN1CCC(Nc2ccc3c(c2)/C(=C(\c2cccc(F)c2)c2ncc(C)[nH]2)C(=O)N3)CC1,Compound_5076
Cc1ccc(N2CCN(Cc3nc4ccccc4[nH]3)CC2)cc1C,Compound_5077
COc1cccc2c1O[Mn](Cl)Oc1c(cccc1OC)/C=N/CC/N=C/2,Compound_5078
Oc1ccccc1C(=S)N1CCCC1,Compound_5079
COc1cccc(-c2cnc3c(-c4cccnc4)cnn3c2N)c1,Compound_5080
Nc1c(-c2cccc(O)c2)cnc2c(-c3cccnc3)cnn12,Compound_5081
COc1cccc(CNC(=O)c2nc3scc(COCc4ccc(C(=O)O)cc4)c3c(=O)[nH]2)c1,Compound_5082
Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(OC(F)(F)F)cc1,Compound_5083
O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F,Compound_5084
CC(C)OCCN1C(=S)NC(=O)C2N=CC=C21,Compound_5085
Cc1ccc(C(=O)Oc2ccc(C(CN(C)C)C3(O)CCCCC3)cc2)cc1.Cl,Compound_5086
CC(C)Oc1ccc([S@SP3](=O)(=O)N2CCN(c3ccc(-c4ncco4)c(OCC(=O)O)c3)CC2)cc1,Compound_5087
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CCOCCOCCOCCNC(=O)COc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cn3)cc2n(C2CCCC2)c1=O,Compound_5088
Cc1c(NC(=O)OCC2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12.Cl.Cl,Compound_5089
COC(=O)N(CC(=O)O)Cc1cccc(OCc2nc(-c3ccc(Cl)cc3)oc2C)c1,Compound_5090
CC(C)c1ccc(/C=N/NC(=O)c2ccc(O)cc2)cc1,Compound_5091
CNC(=O)c1cccc(NC(=O)N2CCC(Oc3ccccc3Cl)CC2)c1,Compound_5092
NC(CO)(CO)CO.NC(CO)(CO)CO.Nc1nccc(Oc2ccc(NC(=O)c3cn(CO[P@SP2](=O)(O)O)cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,Compound_5093
Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,Compound_5094
C=C(C)C(=O)Nc1cccc(C2=NC=NC3=NC=C(C(=O)OCC)C32)c1,Compound_5095
CNC(=O)c1ccc(-c2cnc3cnc(C(=O)N(C)c4ccc(Cl)cc4)cn23)cc1,Compound_5096
CCOC1=CC(=O)N=CC1c1ccc(CC(=O)Nc2cc(C(C)(C)C(F)(F)F)on2)c(F)c1,Compound_5098
CN1CCN(c2cc(-c3ccncc3)c(-c3ccc4ccccc4c3)nn2)CC1,Compound_5099
Nc1ccc(-c2cccc(C(=O)Nc3cnc4nc(N5CCOCC5)oc4c3)n2)cn1,Compound_5100
CN(CCCCCCNc1ccnc2cc(Cl)ccc12)CCCCCCNc1ccnc2cc(Cl)ccc12,Compound_5101
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)O)c1nnc(C)n1-2,Compound_5102
C=CC1C(OC2OC(CO)C(O)C(O)C2OC(=O)c2c(O)cc(O)cc2-c2cccc(O)c2)OC=C2C(=O)OCCC21,Compound_5103
Cc1ccc2c(c1)CN1C(=N2)CCC1C(=O)NCCc1ccc(O)cc1,Compound_5104
O=C(Nc1ccccc1)c1ccc(NC(=O)c2ccc(Cl)cc2Cl)cc1,Compound_5105
Fc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,Compound_5106
CC(=O)NC(CS)C(N)=O,Compound_5107
O=C(Nc1cccc(Br)c1)c1cccc([S@SP3](=O)(=O)N2CCCCCC2)c1,Compound_5108
OC1=Cc2c(O)cc(O)cc2[OH+]C1c1ccc(O)c(O)c1.[Cl-],Compound_5109
Nc1nc(-c2ccccc2)c(Br)c(=O)[nH]1,Compound_5110
O=C(ON1C(=O)CCC1=O)C1CCC(CN2C(=O)C=CC2=O)CC1,Compound_5111
O=C1OCC2OC(O)C(O)C(O)C2OC(=O)c2cc(O)c(O)c(O)c2-c2c(O)c(O)c3oc(=O)c4c(c(O)c(O)c5oc(=O)c2c3c54)-c2c1cc(O)c(O)c2O,Compound_5112
COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1,Compound_5113
OCC(O)C(O)CO.OCC(O)C(O)CO,Compound_5114
CC(C)C(C)C(O)C(O)C(C)C1CCC2C3COC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,Compound_5115
O=C(C1CC1)N1CCN(Cn2sc3ccccc3c2=O)CC1,Compound_5116
Cc1nn(C)cc1CN1CCC(c2ccc(C(=O)Nc3ccccc3N)cc2)CC1,Compound_5117
OCC1OC(O)C(O)C(O)C1O,Compound_5118
Brc1cccc(-c2cc(-c3ccc4c(c3)OCO4)[nH]n2)c1,Compound_5119
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCCC2)C1,Compound_5120
Cc1ccc(Nc2c(C(N)=O)cnc3cc(-c4ccncc4)ccc23)cc1C,Compound_5121
Cc1cc([S@SP2](C)(=O)=O)c([S@SP3](C)(=O)=O)cc1C(=O)NC(=N)N,Compound_5122
CCCCCCCCCCCCCCCCCCOC(=O)C1(C)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,Compound_5123
CCCCC1(CC)C[S@SP1](=O)(=O)c2cc(CNC(CC(=O)O)CC(=O)O)c(OC)cc2C(c2ccccc2)N1,Compound_5124
Cl.c1ccc2c(c1)CCCC2C1=NCCN1,Compound_5125
COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OCCCC(=O)NO,Compound_5126
FC1=CC2=NC=C(CCNCc3cccc(OCC(F)(F)C(F)F)c3)C2C=C1,Compound_5127
COC1=CC(=O)OC(/C=C/c2ccccc2)C1,Compound_5128
COC(=O)/C=C/c1ccccc1,Compound_5129
CC1CCC(C(C)C)C(=O)C1,Compound_5130
OC12COC(c3ccc4c(c3)OCO4)C1COC2c1ccc2c(c1)OCO2,Compound_5131
C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(=O)C(C)(C)C5CCC43C)C12,Compound_5132
CC(C)=CCc1cc2ccc(=O)oc2cc1O,Compound_5133
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,Compound_5134
COc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,Compound_5135
OCC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Compound_5136
C/C1=C\CC(C)(C)/C=C/C(=O)/C(C)=C/CC1,Compound_5137
COc1cc2c(cc1O)CC1c3c(cc(O)c(OC)c3-2)CCN1C,Compound_5138
COc1cc2ccc(=O)oc2c2ccoc12,Compound_5139
COc1c2ccccc2nc2occc12,Compound_5140
CC1=C(CO)C(=O)OC(C(C)C2CCC3C4CC5OC56C(O)C=CC(=O)C6(C)C4CCC23C)C1,Compound_5141
CC(C)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3,Compound_5142
C=CCS(=O)CC(N)C(=O)O,Compound_5143
O=C(NC(Cc1ccccc1)C(=O)NC(CO)Cc1ccccc1)c1ccccc1,Compound_5144
COc1cc2oc(=O)ccc2cc1CC=C(C)C,Compound_5145
C=C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC43C)C2C1C,Compound_5146
COc1ccc(C(=O)O)cc1O,Compound_5147
C=C1C(=O)OC2C1CCC(C)=C1CCC(C)(O)C12,Compound_5148
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)[O-])C(O)C(O)C6OC6OC(C(=O)[O-])C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1.[K+].[K+],Compound_5149
COc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1OC,Compound_5150
CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC43C)C2C1(C)O,Compound_5151
Cc1ccc2oc(=O)ccc2c1,Compound_5152
COc1ccc2c(c1OC)OC1c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3OCC21,Compound_5153
Cl.c1cc2c(c3c1CC1c4cc5c(cc4CCN1C3)OCO5)OCO2,Compound_5154
O=C(O)c1cc(=O)cc(C(=O)O)o1,Compound_5155
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4C5=CC=CC6=NC(Br)=C(CC4N(C)C3)C56)(C(C)C)C(=O)N12.C[S@SP3](=O)(=O)O,Compound_5156
O=C(O)c1ccc(C(=O)NC(c2ccc(OC(F)(F)F)c(F)c2)c2ncccc2F)nc1,Compound_5157
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1CO[P@SP3](=O)([O-])[O-].[Na+].[Na+],Compound_5158
CCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccc(CN)cc1.Cl.Cl,Compound_5159
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,Compound_5160
CSC(=O)OCC1=CC(O)C2C(C(=O)O)=COC(OC3OC(CO)C(O)C(O)C3O)C12,Compound_5161
C=C1C(=O)OC2CC(C)C3C(OC(C)=O)CC(O)C3(C)C(OC(C)=O)C12,Compound_5162
COc1cc2occc2c2oc(=O)ccc12,Compound_5163
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCC1)C(=O)N(c1c(C)cccc1C)C2,Compound_5164
Cc1cc([S@SP3](=O)(=O)[O-])c2c(C)ccc(C(C)C)cc1-2.[Na+],Compound_5165
CNCCN1CCC(OCc2ccccc2)CC1,Compound_5166
C=C1C(OC(=O)c2ccccc2)CC2C(/C=C(/C)C(=O)C3(OC(C)=O)CC(C)C(OC(=O)c4ccccc4)C3C1OC(C)=O)C2(C)C,Compound_5167
COc1ccc(N2C(=O)CSC2c2cccc(Br)c2)c(OC)c1,Compound_5168
CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,Compound_5169
COc1ccc(C2=CN=C3N=CC=C(c4ccsc4)C23)c(OC)c1,Compound_5170
CC(NC(=O)C(N)CC1=CN=C2C=CC=CC12)C(=O)NCC(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CO)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)O,Compound_5171
Cn1cc(C(=O)O)ccc1=O,Compound_5172
CS/C=C/C(=O)NCCOC1OC(CO)C(O)C(O)C1O,Compound_5173
COc1c(-c2ccccc2)oc2cc(O)cc(O)c2c1=O,Compound_5174
CC12CCc3occc3C1CCC13CC(CCC12)C(O)(CO)C3,Compound_5175
O=c1cc(-c2ccc(O)c(O)c2)oc2c(C3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,Compound_5176
COc1ccc(-c2cc(=O)c3c(O)cc(OC)cc3o2)cc1,Compound_5177
CCCCCCCCCCCCCCCCNNC(=O)c1cccs1,Compound_5178
COc1cc(C(C)=O)cc(OC)c1O,Compound_5179
COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,Compound_5180
COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1OC,Compound_5181
COc1cc(/C=C/C(=O)O)ccc1O,Compound_5182
COc1ccc(C=O)cc1OC,Compound_5183
CC(=O)Oc1ccc(/C=C/c2cc(OC(C)=O)cc(OC(C)=O)c2)cc1,Compound_5184
Cl.Cl.Nc1ccc(OCCO)c(N)c1,Compound_5185
O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,Compound_5186
O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,Compound_5187
C/C=C1/C(=O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,Compound_5188
CC(C)(O)C1CCC(C)(C2C(O)CC3(C)C4CC(O)C5C(C)(C)C(O)CCC56CC46CCC23C)O1,Compound_5189
NCC(=O)N1CCCC1C(=O)O,Compound_5190
CC(C)=CCNC1=NC=NC2=NC=NC21,Compound_5191
O=C(O)Cc1cc(O)ccc1OC1OC(CO)C(O)C(O)C1O,Compound_5192
CC(C)(C)C(=O)N1N=CCC1c1ccccc1,Compound_5193
OCC1OC(OC2(COC3(CO)OC(CO)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,Compound_5194
CC(C)=CCOc1ccc2ccc(=O)oc2c1,Compound_5195
CC1(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CC(O)C2(CO)C(O)C1O,Compound_5196
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(CO)=CC(O)C12,Compound_5197
O=C(/C=C/c1ccc(O)c(O)c1)OC1CC(OC(=O)/C=C/c2ccc(O)c(O)c2)(C(=O)O)CC(O)C1O,Compound_5198
CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)c4ccccc4)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,Compound_5199
CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CC(O)C5(C)C4CCC3(C)C1C2C,Compound_5200
COC1C(O)C(O)C(O)C(O)C1O,Compound_5201
c1csc(-c2ccc(-c3cccs3)s2)c1,Compound_5202
C=CCc1ccc(OC)cc1,Compound_5203
CC(=O)OC/C=C/c1ccccc1,Compound_5204
C/C=C/c1ccc(OC)c(OC)c1,Compound_5205
CC(C)=CCC/C(C)=C\CO,Compound_5206
OC1COC(OC2COC(OC3COC(OC4COC(O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C1O,Compound_5207
O=C(O)C(O)C(O)C(=O)O,Compound_5208
OCC1OC(OCC2OC(OCC3OC(OC4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,Compound_5209
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(OC)cccc3nc2-1,Compound_5210
OC1COC(OC2COC(OC3COC(O)C(O)C3O)C(O)C2O)C(O)C1O,Compound_5211
OC1COC(OC2COC(O)C(O)C2O)C(O)C1O,Compound_5212
O=C(CCCCc1ccc2c(c1)OCO2)N1CCCCC1,Compound_5213
CN1CCC=C(C(=O)O)C1.Cl,Compound_5214
COc1c(OC)c2occc2c2oc(=O)ccc12,Compound_5215
O=C1C=C2C=CC3CC2(O1)C1CCCCN31,Compound_5216
CC(C)(O)C(O)COc1c2ccoc2cc2oc(=O)ccc12,Compound_5217
COc1cc2c(cc1O)C(Cc1ccc(O)cc1)NCC2,Compound_5218
CC(=O)OC12COC1CC(OC1OCC(O)C(O)C1O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)c4ccccc4)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,Compound_5219
CCN1CC2(OC(=O)c3ccccc3NC(C)=O)CCC(OC)C34C2CC(O)(C13)C1(O)CC(OC)C2CC4C1(O)C2OC,Compound_5220
COc1ccc2cc3n(c(=O)c2c1OC)CCc1cc2c(cc1-3)OCO2,Compound_5221
COC1=CC23CCN(C)C(Cc4ccc(OC)c(O)c42)C3=CC1=O,Compound_5222
CC(=O)Cc1cc(=O)c2c(C)cc(O)c(C3OC(CO)C(O)C(O)C3O)c2o1,Compound_5223
CCCCC1OC(=O)C2=CCCCC21,Compound_5224
CC(CC(O)C1OC1(C)C)C1=C2CC(O)C3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1,Compound_5225
CC(C)(O)C1Cc2cc3ccc(=O)oc3cc2O1,Compound_5226
N=C(N)NOCCC(N)C(=O)O.O=[S@SP2](=O)(O)O,Compound_5227
CCCOC(=O)c1ccc(O)cc1,Compound_5228
CC1(C)CC(=O)CC(C)(C)N1,Compound_5229
O=C(O)c1ccco1,Compound_5230
O=C(O)CC(CC(=O)O)C(=O)O,Compound_5231
O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,Compound_5232
COC(=O)c1cccnc1,Compound_5233
O=C1N=C2C=CC=CC2O1,Compound_5234
CC1CCC2C(C)(C)C3CC12CCC3(C)O,Compound_5235
CC(=O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,Compound_5236
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-].[K+],Compound_5237
C[N+](C)(C)CCO.O=C([O-])C(O)C(O)C(=O)O,Compound_5238
O=C(O)c1ccccc1C(=O)O,Compound_5239
CC1=CC(=O)CC(C)(C)C1,Compound_5240
N[S@SP1](=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,Compound_5241
OCC1OC(OC2(COC3(COC4(COC5(CO)OC(CO)C(O)C5O)OC(CO)C(O)C4O)OC(CO)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,Compound_5242
COc1c(O)c2c(=O)cc(OC)c3c4c(OC)cc(=O)c5c(O)c(OC)c6c(c(c1CC(C)(O)C6C(C)=O)c23)c54,Compound_5243
COc1c2c3c4c(c(OC)c(=O)c5c(O)cc(OC)c(c6c(OC)cc(O)c(c1=O)c63)c54)C(C(C)=O)=C(C)C2,Compound_5244
CC(N)C(=O)NC(CO)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(N)=O)C(C)O)C(C)O)C(C)O)C(C)O,Compound_5245
O=C(O)/C=C/c1ccccc1,Compound_5246
O=C1CCC(N2Cc3c(OCc4ccc(CN5CCOCC5)cc4)cccc3C2=O)C(=O)N1,Compound_5247
CCCCCCCCOC(C)=O,Compound_5248
CC(C)CC1C(=O)OC(Cc2ccc(N3CCOCC3)cc2)C(=O)N(C)C(CC(C)C)C(=O)OC(C)C(=O)N(C)C(CC(C)C)C(=O)OC(Cc2ccc(N3CCOCC3)cc2)C(=O)N(C)C(CC(C)C)C(=O)OC(C)C(=O)N1C,Compound_5249
Cl.NCCS,Compound_5250
CC1CC(C)CN([S@SP3](=O)(=O)c2ccc3c(c2)C(=NO)c2cc([S@SP3](=O)(=O)N4CC(C)CC(C)C4)ccc2C3=NO)C1,Compound_5251
CN1Cc2c(ccc3c2OCO3)-c2ccc3cc4c(cc3c21)OCO4,Compound_5252
COC(=O)C1=CCCNC1.Cl,Compound_5253
COc1ccc2c3c1OC1CC(=O)C=CC31CCN(C)C2,Compound_5254
Cl.NCCNC(=O)c1ccc(Cl)cn1,Compound_5255
CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21,Compound_5256
Cc1c(C(=O)Nc2ccc(CO)cc2)nnn1Cc1ccc(Cl)c(Cl)c1,Compound_5257
CCc1c(C(=O)NNC(=O)C(O)c2cc(F)cc(F)c2)ccc(O)c1C,Compound_5258
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,Compound_5259
CCCCCCCCCCCCC/C=C/C(O)C(N)CO,Compound_5260
Br.Br.c1ccc(-c2n/c(=N/CCN3CCOCC3)sn2-c2ccccc2)cc1,Compound_5261
O=C(ON1C(=O)CCC1=O)N1CCN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1,Compound_5262
Nn1nnc2ccccc21,Compound_5263
O=C1NCC(=O)N2C1CC1=C(N=C3C=CC=CC31)C2c1ccc2c(c1)OCO2,Compound_5264
O=C1CCc2ccc(O)cc2N1,Compound_5265
O=C(CC1=CN=C2C=CC=CC12)NC(CC1=CN=C2C=CC=CC12)C(=O)O,Compound_5266
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,Compound_5267
COc1cc2ccc(=O)oc2c(OC)c1OC,Compound_5268
C[S@SP3](=O)(=O)O.Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,Compound_5269
CC(C)CC(N)CO,Compound_5270
Br.Br.Br.Br.Br.Cc1cc(N2CCN(C3CNC(C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1.Cc1cc(N2CCN(C3CNC(C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,Compound_5271
CN(C)c1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,Compound_5272
CN1CCN(C(=O)COc2ccc(C34CC5CC(CC(C5)C3)C4)cc2)CC1,Compound_5273
COc1cccc2cc(-c3nc(C4CCC(C(=O)O)CC4)n4ncnc(N)c34)[nH]c12,Compound_5274
Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12,Compound_5275
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1.Cl,Compound_5276
COc1cc(/C=C/C(=O)NCCn2c(C)cc3ccccc32)cc(OC)c1OC,Compound_5277
Cl.O=C1CCC(c2ccccc2)(C2CCN(Cc3ccc(I)cc3)CC2)C(=O)N1,Compound_5278
CC(C)OC(=O)CCC/C=C\CC1C(O)CC(O)C1/C=C/C(O)COc1cccc(C(F)(F)F)c1,Compound_5279
CC(C)(N)C(=O)NC(COCc1ccccc1)C(=O)N1CCC2(CC1)CN([S@SP2](C)(=O)=O)c1ccccc12.C[S@SP3](=O)(=O)O,Compound_5280
CNC(=O)C1OC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1O,Compound_5281
Cl.Nc1nc(NCC2CCC(CN[S@SP3](=O)(=O)c3cccc4ccccc34)CC2)nc2ccccc12,Compound_5282
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.[Br-],Compound_5283
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O.CC(N)(Cc1ccc(O)c(O)c1)C(=O)O.O.O.O,Compound_5284
CCC(Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,Compound_5285
O=C([O-])CCC/C=C\CC1C(O)CC(O)C1/C=C/C(O)COc1cccc(Cl)c1.[Na+],Compound_5286
Cc1nc(N2CCN(C)CC2)c2oc3ccc(Cl)cc3c2n1,Compound_5287
Cc1ccccc1NC(=N)Nc1ccccc1C,Compound_5288
CC(=O)OC/C=C(\C)CCC=C(C)C,Compound_5289
CCCCCCCCCCCCCCCCCCCCCC(=O)O,Compound_5290
Cc1cc(O)cc2c1OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,Compound_5291
CC(C)c1ccc(C=O)cc1,Compound_5292
CCc1ccc(O)cc1,Compound_5293
CN1C(=O)C(NC(=O)c2nnc(Cc3ccccc3)[nH]2)COc2ccccc21,Compound_5294
CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,Compound_5295
CC(C)OC(=O)C(C)N[P@SP1](=O)(COC(C)Cn1cnc2c(N)ncnc21)Oc1ccccc1.CC(C)OC(=O)C(C)N[P@SP1](=O)(COC(C)Cn1cnc2c(N)ncnc21)Oc1ccccc1.O=C(O)/C=C/C(=O)O,Compound_5296
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C=CC21CC,Compound_5297
CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-].[Br-],Compound_5298
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(N[S@SP2](C)(=O)=O)ccc3[nH]2)CC1.C[S@SP3](=O)(=O)O,Compound_5299
